id,productType,name,name.en,name.en-GB,brand,price_amount,currency_code,quantity_amount,quantity_uom,display_price,display_price_qualifier,product_id,product_name,product_image_url_xl,product_image_url_l,product_image_url_m,product_image_url_s,reviews_average_rating,reviews_review_count,size,typical_weight__amount,typical_weight__uom,typical_weight,servings,metaData,lifestyle_goals_vegan,lifestyle_goals_vegetarian,allergy_goals_nuts,uom,allergens,lifestyle,preferences,image-1000,image-200,Image-400,Image-512,skuid,Raw_Materials_Sourcing_Rating,Energy_Efficiency_Rating,Packaging_Rating,Transport_Rating,Social_Impact_Rating,Overall_Rating,image-400,image-512,availabiltyMode,personalize
nhkhdd1uifoggnmb6fokj,WaitroseType,Head & Shoulders Hydrate Conditioner,Head & Shoulders Hydrate Conditioner,Head & Shoulders Hydrate Conditioner,Head & Shoulders,6,GBP,1,C62,£4.00,£2/100ml,773789-770162-770163,Head & Shoulders Hydrate Conditioner,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_773789_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_773789_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_773789_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_773789_BP_9.jpg,0,0,200ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
bwbpr2tw4zpc8zld4thlvd,WaitroseType,Head & Shoulders Hydrate Shampoo,Head & Shoulders Hydrate Shampoo,Head & Shoulders Hydrate Shampoo,Head & Shoulders,6,GBP,1,C62,£4.00,£1.34/100ml,420273-769984-769985,Head & Shoulders Hydrate Shampoo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_420273_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_420273_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_420273_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_420273_BP_9.jpg,5,1,300ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
0swtuwf6iy7nymvfdl03cp,WaitroseType,Head & Shoulders Hydration Shampoo,Head & Shoulders Hydration Shampoo,Head & Shoulders Hydration Shampoo,Head & Shoulders,5,GBP,1,C62,£5.00,£1.25/100ml,797820-793584-793585,Head & Shoulders Hydration Shampoo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_797820_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_797820_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_797820_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_797820_BP_9.jpg,0,0,400ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
4owzlta95ufe8c2nrikbxq,WaitroseType,Head & Shoulders Itchy Scalp Shampoo,Head & Shoulders Itchy Scalp Shampoo,Head & Shoulders Itchy Scalp Shampoo,Head & Shoulders,5,GBP,1,C62,£5.00,£1.25/100ml,691522-793526-793527,Head & Shoulders Itchy Scalp Shampoo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_691522_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_691522_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_691522_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_691522_BP_9.jpg,0,0,400ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
of03wzr1m5s2me5lui015x,WaitroseType,Head & Shoulders Men 2in1 Total Care,Head & Shoulders Men 2in1 Total Care,Head & Shoulders Men 2in1 Total Care,Head & Shoulders,6,GBP,1,C62,£4.00,£1/100ml,437976-563087-563088,Head & Shoulders Men 2in1 Total Care,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_437976_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_437976_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_437976_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_437976_BP_9.jpg,4.5,2,400ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
wgcytwpvmxhlgm1t6v8ag8,WaitroseType,Head & Shoulders Men Hair Booster,Head & Shoulders Men Hair Booster,Head & Shoulders Men Hair Booster,Head & Shoulders,5,GBP,1,C62,£3.33,83.3p/100ml,526291-563327-563328,Head & Shoulders Men Hair Booster,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_526291_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_526291_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_526291_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_526291_BP_9.jpg,0,0,400ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
1rjmphiv5k9n7pt12i6oqh,WaitroseType,Head & Shoulders Moisture Shampoo,Head & Shoulders Moisture Shampoo,Head & Shoulders Moisture Shampoo,Head & Shoulders,5,GBP,1,C62,£5.00,£1.25/100ml,711086-652694-652695,Head & Shoulders Moisture Shampoo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_711086_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_711086_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_711086_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_711086_BP_9.jpg,0,0,400ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
lp8t0wniwgewruq35y5kc,WaitroseType,Head & Shoulders Oil Control Shampoo,Head & Shoulders Oil Control Shampoo,Head & Shoulders Oil Control Shampoo,Head & Shoulders,6,GBP,1,C62,£4.00,£1/100ml,528312-746309-746310,Head & Shoulders Oil Control Shampoo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_528312_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_528312_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_528312_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_528312_BP_9.jpg,0,0,400ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
9lmcxw6xtpgtltm9xbuc7,WaitroseType,Head & Shoulders Smooth Conditioner,Head & Shoulders Smooth Conditioner,Head & Shoulders Smooth Conditioner,Head & Shoulders,5,GBP,1,C62,£5.00,£1.82/100ml,815851-683832-683833,Head & Shoulders Smooth Conditioner,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_815851_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_815851_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_815851_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_815851_BP_9.jpg,4.6667,3,275ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
nrvstwqfbjhzz5hn8u3ac,WaitroseType,Head & Shoulders Smooth Shampoo,Head & Shoulders Smooth Shampoo,Head & Shoulders Smooth Shampoo,Head & Shoulders,5,GBP,1,C62,£5.00,£1.25/100ml,557420-793446-793447,Head & Shoulders Smooth Shampoo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_557420_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_557420_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_557420_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_557420_BP_9.jpg,0,0,400ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
2m7fltnh7t2y1jqsjkghu,WaitroseType,Head & Shoulders Soothing Conditioner,Head & Shoulders Soothing Conditioner,Head & Shoulders Soothing Conditioner,Head & Shoulders,6,GBP,1,C62,£4.00,£2/100ml,524354-770044-770045,Head & Shoulders Soothing Conditioner,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_524354_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_524354_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_524354_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_524354_BP_9.jpg,3,1,200ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
xp42g0awrtdapojp2q3z1v,WaitroseType,Head & Shoulders Soothing Shampoo,Head & Shoulders Soothing Shampoo,Head & Shoulders Soothing Shampoo,Head & Shoulders,6,GBP,1,C62,£4.00,£1.34/100ml,661598-770112-770113,Head & Shoulders Soothing Shampoo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_661598_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_661598_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_661598_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_661598_BP_9.jpg,5,2,300ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
