id,productType,name,name.en,name.en-GB,brand,price_amount,currency_code,quantity_amount,quantity_uom,display_price,display_price_qualifier,product_id,product_name,product_image_url_xl,product_image_url_l,product_image_url_m,product_image_url_s,reviews_average_rating,reviews_review_count,size,typical_weight__amount,typical_weight__uom,typical_weight,servings,metaData,lifestyle_goals_vegan,lifestyle_goals_vegetarian,allergy_goals_nuts,uom,allergens,lifestyle,preferences,image-1000,image-200,Image-400,Image-512,skuid,Raw_Materials_Sourcing_Rating,Energy_Efficiency_Rating,Packaging_Rating,Transport_Rating,Social_Impact_Rating,Overall_Rating,image-400,image-512,availabiltyMode,personalize
573p8lwhd54shiv63lqhym,WaitroseType,Pedigree in Gravy Selection,Pedigree in Gravy Selection,Pedigree in Gravy Selection,Pedigree,7.25,GBP,1,C62,£7.25,£3.03/kg,029890-14580-14580,Pedigree in Gravy Selection,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_029890_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_029890_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_029890_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_029890_BP_9.jpg,4.75,4,6x400g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
yxe73d1kcphuuqovofb2g,WaitroseType,Pedigree in Jelly Selection,Pedigree in Jelly Selection,Pedigree in Jelly Selection,Pedigree,14.2,GBP,1,C62,£14.20,£3.08/kg,066541-33696-33696,Pedigree in Jelly Selection,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_066541_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_066541_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_066541_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_066541_BP_9.jpg,4,2,12x385g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
k0ipkcrzia9kd3yg79tox,WaitroseType,Pedigree Loaf,Pedigree Loaf,Pedigree Loaf,Pedigree,7.25,GBP,1,C62,£7.25,£3.03/kg,565122-597937-597937,Pedigree Loaf,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_565122_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_565122_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_565122_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_565122_BP_9.jpg,5,2,6x400g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
p8rntsmvgpy1t2wng1gop,WaitroseType,Pedigree Rodeo Chicken,Pedigree Rodeo Chicken,Pedigree Rodeo Chicken,Pedigree,1.95,GBP,1,C62,£1.95,£15.86/kg,851522-255678-255679,Pedigree Rodeo Chicken,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_851522_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_851522_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_851522_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_851522_BP_9.jpg,4,1,123g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
m9r3bbituw7zbj7fjnr6y,WaitroseType,Pedigree Tasty Minis with Cheese & Beef,Pedigree Tasty Minis with Cheese & Beef,Pedigree Tasty Minis with Cheese & Beef,Pedigree,1.95,GBP,1,C62,£1.95,£13.93/kg,672880-361855-361856,Pedigree Tasty Minis with Cheese & Beef,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_672880_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_672880_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_672880_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_672880_BP_9.jpg,5,5,140g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
zt71kko0dqotqt9wn1otwl,WaitroseType,Pedro's Almacenista Amontillado Medium Dry Sherry,Pedro's Almacenista Amontillado Medium Dry Sherry,Pedro's Almacenista Amontillado Medium Dry Sherry,Pedro's,11.49,GBP,1,C62,£11.49,£11.49/75cl,874750-802418-802419,Pedro's Almacenista Amontillado Medium Dry Sherry,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_874750_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_874750_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_874750_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_874750_BP_9.jpg,4.5,2,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
h3z8yfec80cjj9rwxmcp8a,WaitroseType,Pedro's Dry Almacenista Fino Sherry,Pedro's Dry Almacenista Fino Sherry,Pedro's Dry Almacenista Fino Sherry,Pedro's,11.49,GBP,1,C62,£11.49,£11.49/75cl,594241-802378-802379,Pedro's Dry Almacenista Fino Sherry,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_594241_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_594241_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_594241_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_594241_BP_9.jpg,4,2,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
s7xyv79tc1xl4re9s3jv,WaitroseType,Pedro's Dry Almacenista Palo Cortado Sherry,Pedro's Dry Almacenista Palo Cortado Sherry,Pedro's Dry Almacenista Palo Cortado Sherry,Pedro's,12.99,GBP,1,C62,£12.99,£12.99/75cl,717391-802398-802399,Pedro's Dry Almacenista Palo Cortado Sherry,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_717391_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_717391_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_717391_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_717391_BP_9.jpg,0,0,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
y7j4df41pc1iy748mk315,WaitroseType,Pedro's Oloroso,Pedro's Oloroso,Pedro's Oloroso,Pedro's,11.49,GBP,1,C62,£11.49,£11.49/75cl,699894-802392-802393,Pedro's Oloroso,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_699894_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_699894_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_699894_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_699894_BP_9.jpg,3.25,4,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
woe9jt0vmjhg74fbzhjad,WaitroseType,Pelagonia Aivar,Pelagonia Aivar,Pelagonia Aivar,Pelagonia,3.7,GBP,1,C62,£3.70,£1.18/100g,413150-215921-215922,Pelagonia Aivar,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_413150_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_413150_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_413150_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_413150_BP_9.jpg,4.48,25,314g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
xn61w6uscn7itz8etlzwx,WaitroseType,Pelagonia Cherry Peppers With Ricotta,Pelagonia Cherry Peppers With Ricotta,Pelagonia Cherry Peppers With Ricotta,Pelagonia,3.85,GBP,1,C62,£3.85,£1.38/100g,714805-805809-805810,Pelagonia Cherry Peppers With Ricotta,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_714805_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_714805_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_714805_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_714805_BP_9.jpg,4,1,280g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
ll2pajanvfj6aakmwvo6dn,WaitroseType,Pelagonia Hot Aivar,Pelagonia Hot Aivar,Pelagonia Hot Aivar,Pelagonia,3.7,GBP,1,C62,£3.70,£1.18/100g,790307-683802-683803,Pelagonia Hot Aivar,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_790307_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_790307_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_790307_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_790307_BP_9.jpg,5,9,314g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
xee7v14x3wi0qvv7uzcjdhn,WaitroseType,Penderyn Madeira Welsh Single Malt,Penderyn Madeira Welsh Single Malt,Penderyn Madeira Welsh Single Malt,Penderyn,41,GBP,1,C62,£41.00,£58.58/litre,075609-38374-38375,Penderyn Madeira Welsh Single Malt,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_075609_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_075609_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_075609_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_075609_BP_9.jpg,4.7368,19,70cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
9h3ez3gax1sv0euz6t3w,WaitroseType,Penfolds Bin 28 Shiraz,Penfolds Bin 28 Shiraz,Penfolds Bin 28 Shiraz,Penfolds,29.99,GBP,1,C62,£24.99,£24.99/75cl,855594-804538-804539,Penfolds Bin 28 Shiraz,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_855594_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_855594_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_855594_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_855594_BP_9.jpg,0,0,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
b1s9uudpkpvekcze3ztx1t,WaitroseType,Penfolds Bin 311 Chardonnay,Penfolds Bin 311 Chardonnay,Penfolds Bin 311 Chardonnay,Penfolds,29.99,GBP,1,C62,£29.99,£29.99/75cl,680155-804480-804481,Penfolds Bin 311 Chardonnay,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_680155_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_680155_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_680155_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_680155_BP_9.jpg,0,0,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
12ym0uavfsb90nhue1y6ujq,WaitroseType,Penfolds Koonunga Hill Shiraz Cabernet,Penfolds Koonunga Hill Shiraz Cabernet,Penfolds Koonunga Hill Shiraz Cabernet,Penfolds,10.99,GBP,1,C62,£10.99,£10.99/75cl,763295-779743-779744,Penfolds Koonunga Hill Shiraz Cabernet,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_763295_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_763295_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_763295_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_763295_BP_9.jpg,4.8,5,75cl,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
u6e1hqlwwr8o4ug31ndv8e,WaitroseType,Penfolds Max's Chardonnay,Penfolds Max's Chardonnay,Penfolds Max's Chardonnay,Penfolds,19.99,GBP,1,C62,£16.99,£16.99/75cl,602513-691646-691647,Penfolds Max's Chardonnay,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_602513_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_602513_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_602513_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_602513_BP_9.jpg,0,0,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
mml69alq4ronvkbzheu9s,WaitroseType,Penfolds Max's Shiraz,Penfolds Max's Shiraz,Penfolds Max's Shiraz,Penfolds,19.99,GBP,1,C62,£16.99,£16.99/75cl,605320-585581-585582,Penfolds Max's Shiraz,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_605320_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_605320_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_605320_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_605320_BP_9.jpg,4.4545,11,75cl,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
dhngt81nqbtrrp6sjlsrm,WaitroseType,Penfolds St Henri Shiraz,Penfolds St Henri Shiraz,Penfolds St Henri Shiraz,Penfolds,95,GBP,1,C62,£95.00,£95/75cl,628650-696192-696193,Penfolds St Henri Shiraz,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_628650_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_628650_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_628650_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_628650_BP_9.jpg,5,1,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
0wuuuidtlubxtnylpg11x,WaitroseType,Penn State Pretzels Sea Salted,Penn State Pretzels Sea Salted,Penn State Pretzels Sea Salted,Penn State,2.25,GBP,1,C62,£2.25,£1.71/100g,837413-679033-679034,Penn State Pretzels Sea Salted,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_837413_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_837413_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_837413_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_837413_BP_9.jpg,0,0,6x22g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
a0fn5hw9hnt4511e0iicdk,WaitroseType,Penn State Sea Salted Sharing Pretzels,Penn State Sea Salted Sharing Pretzels,Penn State Sea Salted Sharing Pretzels,Penn State,1.9,GBP,1,C62,£1.90,£1.09/100g,001128-87-88,Penn State Sea Salted Sharing Pretzels,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_001128_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_001128_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_001128_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_001128_BP_9.jpg,4.5714,7,175g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
76n8lqink6gmyd7xacb5k,WaitroseType,Penn State Sour Cream & Chive Sharing Pretzels,Penn State Sour Cream & Chive Sharing Pretzels,Penn State Sour Cream & Chive Sharing Pretzels,Penn State,1.9,GBP,1,C62,£1.90,£1.09/100g,015163-7273-7274,Penn State Sour Cream & Chive Sharing Pretzels,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_015163_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_015163_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_015163_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_015163_BP_9.jpg,4.4444,9,175g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
lp6yz4ixv4i0mxbmzg5q1n,WaitroseType,Penny Pumpkin & Boo Ghost Lollipops,Penny Pumpkin & Boo Ghost Lollipops,Penny Pumpkin & Boo Ghost Lollipops,unknown,1.35,GBP,1,C62,£1.35,£1.35 each,889489-810624-810624,Penny Pumpkin & Boo Ghost Lollipops,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_889489_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_889489_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_889489_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_889489_BP_9.jpg,0,0,each,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
