id,productType,name,name.en,name.en-GB,brand,price_amount,currency_code,quantity_amount,quantity_uom,display_price,display_price_qualifier,product_id,product_name,product_image_url_xl,product_image_url_l,product_image_url_m,product_image_url_s,reviews_average_rating,reviews_review_count,size,typical_weight__amount,typical_weight__uom,typical_weight,servings,metaData,lifestyle_goals_vegan,lifestyle_goals_vegetarian,allergy_goals_nuts,uom,allergens,lifestyle,preferences,image-1000,image-200,Image-400,Image-512,skuid,Raw_Materials_Sourcing_Rating,Energy_Efficiency_Rating,Packaging_Rating,Transport_Rating,Social_Impact_Rating,Overall_Rating,image-400,image-512,availabiltyMode,personalize
p5mrq4pruupr3o17klyk,WaitroseType,£5 Charity Donation To Fight Hunger,£5 Charity Donation To Fight Hunger,£5 Charity Donation To Fight Hunger,Waitrose Ltd,5,GBP,1,C62,£5.00,null,819916-807923-807924,£5 Charity Donation To Fight Hunger,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_819916_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_819916_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_819916_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_819916_BP_9.jpg,0,0,each,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
kkzokf95srq5qf4dprmnde,WaitroseType,"£500,000 Pink Scratchcard","£500,000 Pink Scratchcard","£500,000 Pink Scratchcard",National Lottery,2,GBP,1,C62,£2.00,null,704852-802504-802505,"£500,000 Pink Scratchcard",https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_704852_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_704852_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_704852_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_704852_BP_9.jpg,0,0,Each,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
l9bat2gf27cxmk3ef4rtfm,WaitroseType,Ísey Skyr Baked Apples,Ísey Skyr Baked Apples,Ísey Skyr Baked Apples,ísey Skyr,2.4,GBP,1,C62,£2.40,53.3p/100g,801335-743995-743996,Ísey Skyr Baked Apples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_801335_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_801335_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_801335_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_801335_BP_9.jpg,4.1471,34,450g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
ftwknf5iomce5663kw4lhk,WaitroseType,Ísey Skyr Blueberry,Ísey Skyr Blueberry,Ísey Skyr Blueberry,Icelandic,1.5,GBP,1,C62,£1.50,88.2p/100g,899641-486835-486836,Ísey Skyr Blueberry,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_899641_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_899641_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_899641_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_899641_BP_9.jpg,4.45,20,170g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
v3a71rdrm3dca8dn4wvpbm,WaitroseType,Ísey Skyr Sea Salted Caramel,Ísey Skyr Sea Salted Caramel,Ísey Skyr Sea Salted Caramel,ísey Skyr,1.5,GBP,1,C62,£1.50,88.2p/100g,608474-788928-788929,Ísey Skyr Sea Salted Caramel,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_608474_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_608474_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_608474_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_608474_BP_9.jpg,4.2,5,170g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
zm12wo5ucjnhx9er450pj,WaitroseType,Ísey Skyr Strawberry,Ísey Skyr Strawberry,Ísey Skyr Strawberry,Icelandic,1.5,GBP,1,C62,£1.50,88.2p/100g,850319-507991-507992,Ísey Skyr Strawberry,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_850319_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_850319_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_850319_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_850319_BP_9.jpg,4.4667,15,170g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
zcbxk4orsyb5emtgh6r8go,WaitroseType,Ísey Skyr Vanilla,Ísey Skyr Vanilla,Ísey Skyr Vanilla,Icelandic,1.5,GBP,1,C62,£1.50,88.2p/100g,863426-486785-486786,Ísey Skyr Vanilla,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_863426_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_863426_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_863426_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_863426_BP_9.jpg,4.2692,26,170g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
fgy4934gs2rp49lssam4r,WaitroseType,10 Cool Flame String Lights,10 Cool Flame String Lights,10 Cool Flame String Lights,unknown,10,GBP,1,C62,£10.00,null,457541-794456-794457,10 Cool Flame String Lights,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_457541_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_457541_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_457541_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_457541_BP_9.jpg,0,0,each,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
2sskwkykhweve1pcpnha6,WaitroseType,100% Recycled Regular Shopper,100% Recycled Regular Shopper,100% Recycled Regular Shopper,Waitrose Ltd,1.5,GBP,1,C62,£1.50,null,536155-771627-771628,100% Recycled Regular Shopper,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_536155_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_536155_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_536155_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_536155_BP_9.jpg,5,2,each,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
rppro5owp6tmapt8bkpp7,WaitroseType,1000 Stories Bourbon Barrel-Aged Gold Rush Red,1000 Stories Bourbon Barrel-Aged Gold Rush Red,1000 Stories Bourbon Barrel-Aged Gold Rush Red,1000 Stories,15.99,GBP,1,C62,£15.99,£21.32/litre,812047-788748-788749,1000 Stories Bourbon Barrel-Aged Gold Rush Red,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_812047_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_812047_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_812047_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_812047_BP_9.jpg,5,2,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
61kv7p76k3um40aw1anpic,WaitroseType,100x Scratchcard,100x Scratchcard,100x Scratchcard,National Lottery,5,GBP,1,C62,£5.00,null,463893-804226-804227,100x Scratchcard,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_463893_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_463893_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_463893_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_463893_BP_9.jpg,0,0,Each,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
ov1dx6nx4jslj2z2n5xcsc,WaitroseType,12 Cherry Blossom Cupcakes,12 Cherry Blossom Cupcakes,12 Cherry Blossom Cupcakes,Waitrose Ltd,15,GBP,1,C62,£15.00,null,545715-743474-743475,12 Cherry Blossom Cupcakes,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_545715_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_545715_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_545715_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_545715_BP_9.jpg,5,1,12s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
6catrxo78y96cmmgoif34w,WaitroseType,12 Dinosaur Cupcakes,12 Dinosaur Cupcakes,12 Dinosaur Cupcakes,Waitrose Ltd,16,GBP,1,C62,£16.00,null,754557-743502-743503,12 Dinosaur Cupcakes,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_754557_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_754557_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_754557_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_754557_BP_9.jpg,5,1,12s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
cgkbgvfwfav0ejm7a8u2n0m,WaitroseType,12 Festive Cupcakes,12 Festive Cupcakes,12 Festive Cupcakes,Waitrose Ltd,18,GBP,1,C62,£18.00,null,890987-807801-807802,12 Festive Cupcakes,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_890987_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_890987_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_890987_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_890987_BP_9.jpg,0,0,12s,,,unknown,12,12,,,,,,,,,,,,,,,,,,,,,,
v7zhefih7cku26cmxjf73b,WaitroseType,12 Toadstool & Dragonfly Cupcakes,12 Toadstool & Dragonfly Cupcakes,12 Toadstool & Dragonfly Cupcakes,Waitrose Ltd,16,GBP,1,C62,£16.00,null,826173-743510-743511,12 Toadstool & Dragonfly Cupcakes,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_826173_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_826173_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_826173_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_826173_BP_9.jpg,0,0,12s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
l4g9qcvs4kiby2c2qzcjlo,WaitroseType,12 Undecorated Cupcakes,12 Undecorated Cupcakes,12 Undecorated Cupcakes,Waitrose Ltd,12,GBP,1,C62,£12.00,null,528619-74752-74753,12 Undecorated Cupcakes,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_528619_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_528619_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_528619_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_528619_BP_9.jpg,4,1,12s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
xbwczqpr5w197gkybwkxj,WaitroseType,12 Woodland Friends Cupcakes,12 Woodland Friends Cupcakes,12 Woodland Friends Cupcakes,Waitrose Ltd,16,GBP,1,C62,£16.00,null,682550-414991-414992,12 Woodland Friends Cupcakes,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_682550_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_682550_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_682550_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_682550_BP_9.jpg,5,6,12s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
a56aj2pxyditr0mu6obr,WaitroseType,135 East Hyogo Japanese Dry Gin,135 East Hyogo Japanese Dry Gin,135 East Hyogo Japanese Dry Gin,135° East Gin,37,GBP,1,C62,£26.00,£37.15/litre,436277-778220-778221,135 East Hyogo Japanese Dry Gin,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_436277_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_436277_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_436277_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_436277_BP_9.jpg,0,0,70cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
7mb838btj55566hpmbwduw,WaitroseType,1792 Small Batch Straight Bourbon Whiskey,1792 Small Batch Straight Bourbon Whiskey,1792 Small Batch Straight Bourbon Whiskey,Small Batch,45,GBP,1,C62,£45.00,£60/litre,544268-743772-743773,1792 Small Batch Straight Bourbon Whiskey,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_544268_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_544268_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_544268_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_544268_BP_9.jpg,5,2,75cl,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
0yd9jmy5ltgii4cz9yib7r,WaitroseType,18 Piece Duchy Organic Free Range Garnish pack,18 Piece Duchy Organic Free Range Garnish pack,18 Piece Duchy Organic Free Range Garnish pack,Waitrose Ltd,10,GBP,1,C62,£10.00,null,854840-807784-807784,18 Piece Duchy Organic Free Range Garnish pack,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_854840_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_854840_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_854840_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_854840_BP_9.jpg,0,0,378g,0.378,KGM,,,,,,,,,,,,,,,,,,,,,,,,,
08qqur3mxqlzhqbj9wpde9,WaitroseType,1800 Silver Tequila,1800 Silver Tequila,1800 Silver Tequila,1800,35,GBP,1,C62,£35.00,£50/litre,820000-735934-735935,1800 Silver Tequila,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_820000_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_820000_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_820000_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_820000_BP_9.jpg,5,2,70cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
n050emzzudc9193inc4fma,WaitroseType,19 Crimes Cabernet Sauvignon,19 Crimes Cabernet Sauvignon,19 Crimes Cabernet Sauvignon,19 Crimes,10.49,GBP,1,C62,£10.49,£10.49/75cl,808922-759198-759199,19 Crimes Cabernet Sauvignon,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_808922_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_808922_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_808922_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_808922_BP_9.jpg,4.2222,9,75cl,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
50lqqbw8gjfgex8es24rcc,WaitroseType,19 Crimes Red,19 Crimes Red,19 Crimes Red,19 Crimes,9.49,GBP,1,C62,£7.99,£7.99/75cl,894535-807489-807490,19 Crimes Red,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_894535_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_894535_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_894535_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_894535_BP_9.jpg,4,1,75cl,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
rerrzlqeaysiytay1umqh,WaitroseType,2 Beef Tomahawk Steaks,2 Beef Tomahawk Steaks,2 Beef Tomahawk Steaks,Waitrose Ltd,78.4,GBP,2.8,KGM,£78.40,£28 / kg,724169-498040-498041,2 Beef Tomahawk Steaks,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_724169_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_724169_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_724169_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_724169_BP_9.jpg,4.6667,6,each,2.8,KGM,,4,4,,,,,,,,,,,,,,,,,,,,,,
mi93nlrdgzfy8w87mcm99f,WaitroseType,22 Piece Plantliving Festive Cocktail Sausage Selection,22 Piece Plantliving Festive Cocktail Sausage Selection,22 Piece Plantliving Festive Cocktail Sausage Selection,Waitrose Ltd,8,GBP,1,C62,£8.00,null,846912-807776-807776,22 Piece Plantliving Festive Cocktail Sausage Selection,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_846912_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_846912_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_846912_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_846912_BP_9.jpg,0,0,22s,0.476,KGM,,,,,,,,,,,,,,,,,,,,,,,,,
l8gc44yxwjfjhlkbm4b3x,WaitroseType,24 Chocolate Party Cakes,24 Chocolate Party Cakes,24 Chocolate Party Cakes,Waitrose Ltd,28,GBP,1,C62,£28.00,null,740929-105332-105333,24 Chocolate Party Cakes,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_740929_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_740929_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_740929_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_740929_BP_9.jpg,4.5,14,24s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
gvd24y3rntvsk4o13zvrm,WaitroseType,24 Chocolate Profiteroles,24 Chocolate Profiteroles,24 Chocolate Profiteroles,Waitrose Ltd,12,GBP,1,C62,£12.00,null,641603-373363-373364,24 Chocolate Profiteroles,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_641603_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_641603_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_641603_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_641603_BP_9.jpg,3.6316,19,24s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
mwmrb7p2lgcyxms5azvroe,WaitroseType,24 No.1 Four Cheese & Caramelised Onion Mini Rolls,24 No.1 Four Cheese & Caramelised Onion Mini Rolls,24 No.1 Four Cheese & Caramelised Onion Mini Rolls,Waitrose Ltd,15,GBP,1,C62,£15.00,null,642977-752741-752742,24 No.1 Four Cheese & Caramelised Onion Mini Rolls,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_642977_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_642977_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_642977_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_642977_BP_9.jpg,5,2,unknown,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
ltlnypt3ie5i73afelbrt,WaitroseType,24 No.1 Mini Pork Sausage Rolls,24 No.1 Mini Pork Sausage Rolls,24 No.1 Mini Pork Sausage Rolls,Waitrose Ltd,15,GBP,1,C62,£15.00,null,870620-752747-752748,24 No.1 Mini Pork Sausage Rolls,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_870620_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_870620_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_870620_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_870620_BP_9.jpg,4.8571,7,unknown,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
