id,productType,name,name.en,name.en-GB,brand,price_amount,currency_code,quantity_amount,quantity_uom,display_price,display_price_qualifier,product_id,product_name,product_image_url_xl,product_image_url_l,product_image_url_m,product_image_url_s,reviews_average_rating,reviews_review_count,size,typical_weight__amount,typical_weight__uom,typical_weight,servings,metaData,lifestyle_goals_vegan,lifestyle_goals_vegetarian,allergy_goals_nuts,uom,allergens,lifestyle,preferences,image-1000,image-200,Image-400,Image-512,skuid,Raw_Materials_Sourcing_Rating,Energy_Efficiency_Rating,Packaging_Rating,Transport_Rating,Social_Impact_Rating,Overall_Rating,image-400,image-512,availabiltyMode,personalize
go42gwfr7xnue02wbnl36t,WaitroseType,Mackie's Traditional Ice Cream,Mackie's Traditional Ice Cream,Mackie's Traditional Ice Cream,Mackie's of Scotland,3.35,GBP,1,C62,£3.35,33.5p/100ml,007739-3626-3627,Mackie's Traditional Ice Cream,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_007739_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_007739_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_007739_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_007739_BP_9.jpg,4.303,33,1litre,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
xdmf5zbl7co2b2iv0d9b6t,WaitroseType,MacSween Haggis,MacSween Haggis,MacSween Haggis,Macsween,4.1,GBP,1,C62,£4.10,£8.20/kg,051018-25369-25370,MacSween Haggis,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_051018_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_051018_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_051018_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_051018_BP_9.jpg,4.0476,42,500g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
siypcis2tew8snu2qgk3o,WaitroseType,Macsween Haggis in a Hurry,Macsween Haggis in a Hurry,Macsween Haggis in a Hurry,Macsween,1.85,GBP,1,C62,£1.85,£14.24/kg,405729-57093-57094,Macsween Haggis in a Hurry,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_405729_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_405729_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_405729_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_405729_BP_9.jpg,4.4,10,130g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
ynlbnu87pbnv1bxe5wxhvc,WaitroseType,MacSween Vegetarian Haggis,MacSween Vegetarian Haggis,MacSween Vegetarian Haggis,Macsween,4.1,GBP,1,C62,£4.10,£8.20/kg,057419-28883-28884,MacSween Vegetarian Haggis,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_057419_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_057419_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_057419_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_057419_BP_9.jpg,3.9565,46,500g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
qzr10038phjtyzm8wtnpk,WaitroseType,Mad Honey By Jodi Picoult,Mad Honey By Jodi Picoult,Mad Honey By Jodi Picoult,unknown,6.99,GBP,1,C62,£6.99,null,514794-807259-807260,Mad Honey By Jodi Picoult,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_514794_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_514794_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_514794_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_514794_BP_9.jpg,0,0,each,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
2gouzyzd0saqabz68v9khi,WaitroseType,Mad Squirrel New England IPA,Mad Squirrel New England IPA,Mad Squirrel New England IPA,Mad Squirrel,3.25,GBP,1,C62,£3.25,£7.39/litre,828890-786362-786363,Mad Squirrel New England IPA,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_828890_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_828890_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_828890_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_828890_BP_9.jpg,3,1,440ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
s2w047e49n9knc85hwgpw,WaitroseType,Mad Squirrel Sumo American Pale Ale,Mad Squirrel Sumo American Pale Ale,Mad Squirrel Sumo American Pale Ale,Mad Squirrel,3.25,GBP,1,C62,£3.25,£7.39/litre,662151-786212-786213,Mad Squirrel Sumo American Pale Ale,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_662151_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_662151_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_662151_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_662151_BP_9.jpg,0,0,440ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
1iczim5634oqcgrsr4nobk,WaitroseType,Madame Parmentier Pinot Noir,Madame Parmentier Pinot Noir,Madame Parmentier Pinot Noir,unknown,9.49,GBP,1,C62,£9.49,£9.49/75cl,477347-593743-593744,Madame Parmentier Pinot Noir,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_477347_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_477347_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_477347_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_477347_BP_9.jpg,3.9667,30,75cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
9dwjsh6ta2vnrxet7o3e,WaitroseType,Made For Drink Biltong Original Seasoning,Made For Drink Biltong Original Seasoning,Made For Drink Biltong Original Seasoning,Made for Drink,2.95,GBP,1,C62,£2.95,£9.84/100g,547476-791713-791714,Made For Drink Biltong Original Seasoning,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_547476_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_547476_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_547476_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_547476_BP_9.jpg,5,1,30g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
jzr0zjsyvxjftovdjzph,WaitroseType,Made for Drink Chorizo Thins,Made for Drink Chorizo Thins,Made for Drink Chorizo Thins,Made for Drink,3.15,GBP,1,C62,£3.15,£10.50/100g,882061-666589-666590,Made for Drink Chorizo Thins,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_882061_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_882061_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_882061_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_882061_BP_9.jpg,3.6364,33,30g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
