id,productType,name,name.en,name.en-GB,brand,price_amount,currency_code,quantity_amount,quantity_uom,display_price,display_price_qualifier,product_id,product_name,product_image_url_xl,product_image_url_l,product_image_url_m,product_image_url_s,reviews_average_rating,reviews_review_count,size,typical_weight__amount,typical_weight__uom,typical_weight,servings,metaData,lifestyle_goals_vegan,lifestyle_goals_vegetarian,allergy_goals_nuts,uom,allergens,lifestyle,preferences,image-1000,image-200,Image-400,Image-512,skuid,Raw_Materials_Sourcing_Rating,Energy_Efficiency_Rating,Packaging_Rating,Transport_Rating,Social_Impact_Rating,Overall_Rating,image-400,image-512,availabiltyMode,personalize
74bfbnqgth7pwsmhh91ys,WaitroseType,Teapigs Chamomile Flowers 40 Tea Temples,Teapigs Chamomile Flowers 40 Tea Temples,Teapigs Chamomile Flowers 40 Tea Temples,Teapigs,9.15,GBP,1,C62,£9.15,£15.25/100g,859140-693328-693329,Teapigs Chamomile Flowers 40 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_859140_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_859140_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_859140_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_859140_BP_9.jpg,5,2,60g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
w53gvokzn2d27s88kxdx,WaitroseType,Teapigs Darjeeling Earl Grey 15 Tea Temples,Teapigs Darjeeling Earl Grey 15 Tea Temples,Teapigs Darjeeling Earl Grey 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£9.34/100g,533515-75433-75434,Teapigs Darjeeling Earl Grey 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_533515_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_533515_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_533515_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_533515_BP_9.jpg,3.5455,11,37.5g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
mqdykawjc2dkku77bjwmni,WaitroseType,Teapigs Darjeeling Earl Grey 40 Tea Temples,Teapigs Darjeeling Earl Grey 40 Tea Temples,Teapigs Darjeeling Earl Grey 40 Tea Temples,Teapigs,9.15,GBP,1,C62,£9.15,£9.15/100g,512943-756354-756355,Teapigs Darjeeling Earl Grey 40 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_512943_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_512943_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_512943_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_512943_BP_9.jpg,4.3333,3,100g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
znu1bgib5vpfmefy3e4zr,WaitroseType,Teapigs Decaf English Breakfast 40 Tea Temples,Teapigs Decaf English Breakfast 40 Tea Temples,Teapigs Decaf English Breakfast 40 Tea Temples,Teapigs,9.15,GBP,1,C62,£7.00,£5.84/100g,824486-770584-770585,Teapigs Decaf English Breakfast 40 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_824486_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_824486_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_824486_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_824486_BP_9.jpg,5,1,120g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
kzphqxib1fud0jxirbpy,WaitroseType,Teapigs Everyday Brew 40 Tea Temples,Teapigs Everyday Brew 40 Tea Temples,Teapigs Everyday Brew 40 Tea Temples,Teapigs,9.15,GBP,1,C62,£9.15,£6.94/100g,774164-580168-580169,Teapigs Everyday Brew 40 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_774164_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_774164_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_774164_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_774164_BP_9.jpg,5,6,132g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
wrpqd8gmhxskpnkhbarzer,WaitroseType,Teapigs Everyday Brew Tea 15 Tea Temples,Teapigs Everyday Brew Tea 15 Tea Temples,Teapigs Everyday Brew Tea 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£7.08/100g,641305-91061-91062,Teapigs Everyday Brew Tea 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_641305_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_641305_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_641305_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_641305_BP_9.jpg,3.75,8,49.5g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
hb0b1gqdv5ccpgp0o0bej4,WaitroseType,Teapigs Grean Tea with Peach 15 Tea Temples,Teapigs Grean Tea with Peach 15 Tea Temples,Teapigs Grean Tea with Peach 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£9.34/100g,453741-776640-776641,Teapigs Grean Tea with Peach 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_453741_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_453741_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_453741_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_453741_BP_9.jpg,0,0,37.5g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
xf4svs2x14mh2axrqidwkd,WaitroseType,Teapigs Green Tea with Mint 15 Tea Temples,Teapigs Green Tea with Mint 15 Tea Temples,Teapigs Green Tea with Mint 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£9.34/100g,655481-381268-381269,Teapigs Green Tea with Mint 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_655481_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_655481_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_655481_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_655481_BP_9.jpg,0,0,37.5g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
0p5nruyik5wrzcsceusxn6l,WaitroseType,Teapigs Jasmine Pearls Tea 15 Tea Temples,Teapigs Jasmine Pearls Tea 15 Tea Temples,Teapigs Jasmine Pearls Tea 15 Tea Temples,Teapigs,6.5,GBP,1,C62,£6.50,£17.34/100g,713500-101398-101399,Teapigs Jasmine Pearls Tea 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_713500_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_713500_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_713500_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_713500_BP_9.jpg,4.6667,3,37.5g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
sh31cg1d5w97gbfudec5g3,WaitroseType,Teapigs Lemon & Ginger Tea 15 Tea Temples,Teapigs Lemon & Ginger Tea 15 Tea Temples,Teapigs Lemon & Ginger Tea 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£9.34/100g,608828-86355-86356,Teapigs Lemon & Ginger Tea 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_608828_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_608828_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_608828_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_608828_BP_9.jpg,5,3,37.5g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
31ccj7345lofqfnlpihxo9,WaitroseType,Teapigs Licquorice & Peppermint 15 Tea Temples,Teapigs Licquorice & Peppermint 15 Tea Temples,Teapigs Licquorice & Peppermint 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£7.78/100g,753738-107197-107198,Teapigs Licquorice & Peppermint 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_753738_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_753738_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_753738_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_753738_BP_9.jpg,4.1429,7,45g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
btip26o20y89hn3c95815n,WaitroseType,Teapigs Loose Leaf English Breakfast,Teapigs Loose Leaf English Breakfast,Teapigs Loose Leaf English Breakfast,Teapigs,4.75,GBP,1,C62,£4.75,£4.75/100g,814302-727715-727716,Teapigs Loose Leaf English Breakfast,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_814302_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_814302_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_814302_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_814302_BP_9.jpg,4,1,100g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
9n2pnimiqdi320l14kjr,WaitroseType,Teapigs Loose Leaf Peppermint,Teapigs Loose Leaf Peppermint,Teapigs Loose Leaf Peppermint,Teapigs,4.75,GBP,1,C62,£3.00,£6/100g,551272-727233-727234,Teapigs Loose Leaf Peppermint,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_551272_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_551272_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_551272_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_551272_BP_9.jpg,5,1,50g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
htjk1wdumo7p2bf6jykme,WaitroseType,Teapigs Mao Feng Green Tea 15 Tea Temples,Teapigs Mao Feng Green Tea 15 Tea Temples,Teapigs Mao Feng Green Tea 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£9.34/100g,615566-87327-87328,Teapigs Mao Feng Green Tea 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_615566_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_615566_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_615566_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_615566_BP_9.jpg,4.2,5,37.5g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
pfu2fq0gwp9s9gqi28ga7,WaitroseType,Teapigs Mao Feng Green Tea 40 Tea Temples,Teapigs Mao Feng Green Tea 40 Tea Temples,Teapigs Mao Feng Green Tea 40 Tea Temples,Teapigs,9.15,GBP,1,C62,£9.15,£9.15/100g,857591-693320-693321,Teapigs Mao Feng Green Tea 40 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_857591_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_857591_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_857591_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_857591_BP_9.jpg,5,1,100g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
a8i10hilwhp51ocrijqx5l,WaitroseType,Teapigs Matcha Single Serve Sachets,Teapigs Matcha Single Serve Sachets,Teapigs Matcha Single Serve Sachets,Teapigs,9.15,GBP,1,C62,£9.15,£65.36/100g,729379-511904-511905,Teapigs Matcha Single Serve Sachets,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_729379_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_729379_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_729379_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_729379_BP_9.jpg,5,1,14x1g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
ayziqe5j01ob404ju09r6,WaitroseType,Teapigs Peppermint Leaves 15 Tea Temples,Teapigs Peppermint Leaves 15 Tea Temples,Teapigs Peppermint Leaves 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£11.67/100g,571405-80926-80927,Teapigs Peppermint Leaves 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_571405_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_571405_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_571405_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_571405_BP_9.jpg,4.2857,7,30g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
td8toqy704fknl3wo9aqrm,WaitroseType,Teapigs Peppermint Leaves 40 Tea Temples,Teapigs Peppermint Leaves 40 Tea Temples,Teapigs Peppermint Leaves 40 Tea Temples,Teapigs,9.15,GBP,1,C62,£9.15,£11.44/100g,476410-692830-692831,Teapigs Peppermint Leaves 40 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_476410_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_476410_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_476410_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_476410_BP_9.jpg,5,4,80g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
z9w28qj06ivheai0vfnob,WaitroseType,Teapigs silver tips white tea 15 tea temples,Teapigs silver tips white tea 15 tea temples,Teapigs silver tips white tea 15 tea temples,Teapigs,6.5,GBP,1,C62,£6.50,£17.34/100g,779007-110837-110838,Teapigs silver tips white tea 15 tea temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_779007_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_779007_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_779007_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_779007_BP_9.jpg,0,0,37.5g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
z4i8emxgms8mq5dnnkjrm,WaitroseType,Teapigs Snooze Sleepy 15 Tea Temples,Teapigs Snooze Sleepy 15 Tea Temples,Teapigs Snooze Sleepy 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£7.78/100g,492960-589117-589118,Teapigs Snooze Sleepy 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_492960_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_492960_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_492960_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_492960_BP_9.jpg,5,1,45g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
5ztyzf3au3vkwe3hxcmsr,WaitroseType,Teapigs Super Fruit Tea 15 Tea Temples,Teapigs Super Fruit Tea 15 Tea Temples,Teapigs Super Fruit Tea 15 Tea Temples,Teapigs,4.75,GBP,1,C62,£3.50,£9.34/100g,394875-55499-55500,Teapigs Super Fruit Tea 15 Tea Temples,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_394875_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_394875_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_394875_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_394875_BP_9.jpg,5,3,37.5g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
cnqk5re0525thiiwyvrzxf,WaitroseType,Teisseire Elderflower 0% Sugar,Teisseire Elderflower 0% Sugar,Teisseire Elderflower 0% Sugar,Teisseire,4,GBP,1,C62,£3.00,50p/100ml,833103-585707-585708,Teisseire Elderflower 0% Sugar,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_833103_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_833103_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_833103_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_833103_BP_9.jpg,3.4,15,60cl,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
habdzrjx2qepdg1hp5z0h,WaitroseType,Teisseire Grenadine 0% Sugar,Teisseire Grenadine 0% Sugar,Teisseire Grenadine 0% Sugar,Teisseire,4,GBP,1,C62,£3.00,50p/100ml,870662-633668-633669,Teisseire Grenadine 0% Sugar,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_870662_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_870662_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_870662_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_870662_BP_9.jpg,3.8462,13,600ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
5yn0nhe1xg5n0uoshs1iz,WaitroseType,Teisseire Grenadine Le Sirop,Teisseire Grenadine Le Sirop,Teisseire Grenadine Le Sirop,Teisseire,5.3,GBP,1,C62,£4.30,71.7p/100ml,038599-19227-19228,Teisseire Grenadine Le Sirop,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_038599_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_038599_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_038599_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_038599_BP_9.jpg,4.6154,13,600ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
n7rf95rpn9mxp166952br,WaitroseType,Teisseire Le Sirop Passion Fruit,Teisseire Le Sirop Passion Fruit,Teisseire Le Sirop Passion Fruit,Teisseire,5.3,GBP,1,C62,£4.30,71.7p/100ml,442789-408498-408499,Teisseire Le Sirop Passion Fruit,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_442789_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_442789_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_442789_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_442789_BP_9.jpg,4.4286,7,600ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
vij8y8tiiapt9pzr2w0t1,WaitroseType,Teisseire Passion Fruit 0% Sugar,Teisseire Passion Fruit 0% Sugar,Teisseire Passion Fruit 0% Sugar,Teisseire,4,GBP,1,C62,£3.00,50p/100ml,461689-665366-665367,Teisseire Passion Fruit 0% Sugar,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_461689_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_461689_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_461689_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_461689_BP_9.jpg,4.5,6,600ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
cfwq5aoo48xpvsutrz4m,WaitroseType,Tempus Two Sauvignon Blanc,Tempus Two Sauvignon Blanc,Tempus Two Sauvignon Blanc,Tempus Two,8.99,GBP,1,C62,£6.99,£6.99/75cl,437367-807455-807456,Tempus Two Sauvignon Blanc,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_437367_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_437367_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_437367_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_437367_BP_9.jpg,0,0,75cl,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
hbf2f7mpqxt5k013kl5m8,WaitroseType,Tempus Two Shiraz,Tempus Two Shiraz,Tempus Two Shiraz,Tempus Two,8.99,GBP,1,C62,£6.99,£6.99/75cl,565608-807467-807468,Tempus Two Shiraz,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_565608_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_565608_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_565608_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_565608_BP_9.jpg,0,0,75cl,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
320louzaily4ylvrb4q1gk,WaitroseType,Ten Little Bugs By Mike Brownlow,Ten Little Bugs By Mike Brownlow,Ten Little Bugs By Mike Brownlow,unknown,5.99,GBP,1,C62,£5.99,null,823498-807847-807848,Ten Little Bugs By Mike Brownlow,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_823498_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_823498_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_823498_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_823498_BP_9.jpg,0,0,each,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
ybbn9dbfydary3io1jwwy,WaitroseType,TENA Absorbent Underwear Black,TENA Absorbent Underwear Black,TENA Absorbent Underwear Black,TENA,25,GBP,1,C62,£25.00,null,897637-791671-791672,TENA Absorbent Underwear Black,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_897637_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_897637_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_897637_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_897637_BP_9.jpg,0,0,Extra Large,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
0yd02ixuhs4zsar6r1nhvr,WaitroseType,TENA Lady Discreet Mini,TENA Lady Discreet Mini,TENA Lady Discreet Mini,TENA,2.75,GBP,1,C62,£2.75,13.8p each,420716-568528-568529,TENA Lady Discreet Mini,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_420716_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_420716_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_420716_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_420716_BP_9.jpg,0,0,20s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
825aarajqhad7nn3ttt1r9,WaitroseType,Tena Lady Discreet Normal,Tena Lady Discreet Normal,Tena Lady Discreet Normal,TENA,4.8,GBP,1,C62,£4.80,20p each,421825-652117-652118,Tena Lady Discreet Normal,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_421825_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_421825_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_421825_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_421825_BP_9.jpg,0,0,2x12s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
zib2za7j7uaehvbblq4ut,WaitroseType,TENA Lady Discreet Normal,TENA Lady Discreet Normal,TENA Lady Discreet Normal,Tena,2.75,GBP,1,C62,£2.75,22.9p each,839072-569666-569667,TENA Lady Discreet Normal,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_839072_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_839072_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_839072_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_839072_BP_9.jpg,4,6,12s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
sjtksf2gqu81o50wk19a,WaitroseType,Tena Lady Extra,Tena Lady Extra,Tena Lady Extra,Tena,2.75,GBP,1,C62,£2.75,27.5p each,462499-406302-406303,Tena Lady Extra,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_462499_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_462499_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_462499_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_462499_BP_9.jpg,3.5,2,10s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
6zohnexwfx8w6gxvsmnpah,WaitroseType,TENA Lady Extra Pads Duo,TENA Lady Extra Pads Duo,TENA Lady Extra Pads Duo,Tena,4.8,GBP,1,C62,£4.80,24p each,704204-99983-99984,TENA Lady Extra Pads Duo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_704204_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_704204_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_704204_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_704204_BP_9.jpg,3.3333,3,20s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
t2rezp2d4ihdha4iekpt4,WaitroseType,TENA Lady Extra Plus,TENA Lady Extra Plus,TENA Lady Extra Plus,Tena,2.75,GBP,1,C62,£2.75,34.4p each,568964-327616-327617,TENA Lady Extra Plus,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_568964_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_568964_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_568964_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_568964_BP_9.jpg,0,0,8s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
f1vvznhfzra7oef6hfeyk8,WaitroseType,TENA Lady Extra Plus Duo,TENA Lady Extra Plus Duo,TENA Lady Extra Plus Duo,Tena,4.8,GBP,1,C62,£4.80,30p each,533667-134531-134532,TENA Lady Extra Plus Duo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_533667_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_533667_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_533667_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_533667_BP_9.jpg,5,1,16s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
w70knz74whgm2x0v60bab,WaitroseType,Tena Lady Maxi Night Pads,Tena Lady Maxi Night Pads,Tena Lady Maxi Night Pads,TENA,2.75,GBP,1,C62,£2.75,45.8p each,621653-134601-134602,Tena Lady Maxi Night Pads,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_621653_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_621653_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_621653_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_621653_BP_9.jpg,0,0,6s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
