id,productType,name,name.en,name.en-GB,brand,price_amount,currency_code,quantity_amount,quantity_uom,display_price,display_price_qualifier,product_id,product_name,product_image_url_xl,product_image_url_l,product_image_url_m,product_image_url_s,reviews_average_rating,reviews_review_count,size,typical_weight__amount,typical_weight__uom,typical_weight,servings,metaData,lifestyle_goals_vegan,lifestyle_goals_vegetarian,allergy_goals_nuts,uom,allergens,lifestyle,preferences,image-1000,image-200,Image-400,Image-512,skuid,Raw_Materials_Sourcing_Rating,Energy_Efficiency_Rating,Packaging_Rating,Transport_Rating,Social_Impact_Rating,Overall_Rating,image-400,image-512,availabiltyMode,personalize
xwcqspebdag9ffuhqe6er,WaitroseType,Waitrose Orange Squash,Waitrose Orange Squash,Waitrose Orange Squash,Waitrose Ltd,1.8,GBP,1,C62,£1.80,18p/100ml,023843-11574-11575,Waitrose Orange Squash,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_023843_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_023843_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_023843_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_023843_BP_9.jpg,4.4567,127,1litre,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
caf1vxn9h3m9h3ccn2gto,WaitroseType,Waitrose Orange Truffle Filled Chocolate,Waitrose Orange Truffle Filled Chocolate,Waitrose Orange Truffle Filled Chocolate,Waitrose Ltd,1.95,GBP,1,C62,£1.95,£2.17/100g,460688-759010-759011,Waitrose Orange Truffle Filled Chocolate,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_460688_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_460688_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_460688_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_460688_BP_9.jpg,4.3571,14,90g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
lubme86qv8tbcv136wvz,WaitroseType,"Waitrose Orange, Mango & Passion Fruit Juice","Waitrose Orange, Mango & Passion Fruit Juice","Waitrose Orange, Mango & Passion Fruit Juice",Waitrose Ltd,1.8,GBP,1,C62,£1.80,18p/100ml,716526-101800-101801,"Waitrose Orange, Mango & Passion Fruit Juice",https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_716526_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_716526_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_716526_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_716526_BP_9.jpg,4.6667,54,1litre,,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,
ipw3vluotgay3lw56fh5l7,WaitroseType,Waitrose Orchard Fruit & Berries Muesli,Waitrose Orchard Fruit & Berries Muesli,Waitrose Orchard Fruit & Berries Muesli,Waitrose Ltd,4,GBP,1,C62,£4.00,40p/100g,003641-1497-1498,Waitrose Orchard Fruit & Berries Muesli,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_003641_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_003641_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_003641_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_003641_BP_9.jpg,4.4545,77,1kg,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
jjy98yl9ijby03h42ppvlr,WaitroseType,Waitrose Orzo,Waitrose Orzo,Waitrose Orzo,Waitrose Ltd,1.9,GBP,1,C62,£1.50,£3/kg,445245-728010-728011,Waitrose Orzo,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_445245_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_445245_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_445245_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_445245_BP_9.jpg,4.6429,56,500g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
h15ubbepujmm4zad7e1en,WaitroseType,Waitrose Orzo and Fire Red Pepper Pesto,Waitrose Orzo and Fire Red Pepper Pesto,Waitrose Orzo and Fire Red Pepper Pesto,Waitrose Ltd,2.5,GBP,1,C62,£2.50,£1.48/100g,765536-801462-801463,Waitrose Orzo and Fire Red Pepper Pesto,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_765536_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_765536_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_765536_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_765536_BP_9.jpg,3.7692,13,170g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
yg758yv0cbc6l3j5o83sph,WaitroseType,Waitrose Oyster Sauce,Waitrose Oyster Sauce,Waitrose Oyster Sauce,Waitrose Ltd,2.5,GBP,1,C62,£2.50,£1.14/100g,898730-784770-784771,Waitrose Oyster Sauce,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_898730_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_898730_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_898730_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_898730_BP_9.jpg,5,2,220g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
g2a1c5nexauc5oipxhyg2l,WaitroseType,Waitrose P&L Tuna & Chicken Collection,Waitrose P&L Tuna & Chicken Collection,Waitrose P&L Tuna & Chicken Collection,Waitrose Ltd,5.8,GBP,1,C62,£5.80,£12.09/kg,405324-772450-772450,Waitrose P&L Tuna & Chicken Collection,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_405324_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_405324_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_405324_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_405324_BP_9.jpg,5,6,6x80g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
incxeuh18o00re7v27yd2o,WaitroseType,Waitrose P&L Tuna Collection in Gravy,Waitrose P&L Tuna Collection in Gravy,Waitrose P&L Tuna Collection in Gravy,Waitrose Ltd,5.25,GBP,1,C62,£5.25,£10.30/kg,811714-772493-772493,Waitrose P&L Tuna Collection in Gravy,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_811714_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_811714_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_811714_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_811714_BP_9.jpg,4.5385,13,6x85g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
gjohe94161edsjwrnvfywk,WaitroseType,Waitrose P&L White Tuna Meat in Gravy,Waitrose P&L White Tuna Meat in Gravy,Waitrose P&L White Tuna Meat in Gravy,Waitrose Ltd,1.1,GBP,1,C62,£1.10,£13.75/kg,758827-772482-772483,Waitrose P&L White Tuna Meat in Gravy,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_758827_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_758827_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_758827_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_758827_BP_9.jpg,4.5455,11,80g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
zb2bno1e2xscspo9et1wu7,WaitroseType,Waitrose Pâté de Campagne,Waitrose Pâté de Campagne,Waitrose Pâté de Campagne,Waitrose Ltd,3,GBP,1,C62,£3.00,£1.88/100g,884659-229665-229666,Waitrose Pâté de Campagne,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_884659_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_884659_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_884659_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_884659_BP_9.jpg,4.2989,174,160g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
coq5pg5s564l6645l6gyim,WaitroseType,Waitrose Packed Pockets with Chicken & Cheese,Waitrose Packed Pockets with Chicken & Cheese,Waitrose Packed Pockets with Chicken & Cheese,Waitrose Ltd,1.1,GBP,1,C62,£1.00,£15.39/kg,582075-175124-175125,Waitrose Packed Pockets with Chicken & Cheese,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_582075_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_582075_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_582075_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_582075_BP_9.jpg,4.8148,135,65g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
5n96w39w5jlmoyuz7onj4k,WaitroseType,Waitrose Packed Pockets With Salmon,Waitrose Packed Pockets With Salmon,Waitrose Packed Pockets With Salmon,Waitrose Ltd,1,GBP,1,C62,£1.00,£1.54/100g,740877-767651-767652,Waitrose Packed Pockets With Salmon,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_740877_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_740877_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_740877_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_740877_BP_9.jpg,4.9286,14,65g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
errw6fjg4bc8tgl9uro4q4,WaitroseType,Waitrose Padron Peppers,Waitrose Padron Peppers,Waitrose Padron Peppers,Waitrose Ltd,1.5,GBP,1,C62,£1.50,£11.54/kg,713038-344339-344340,Waitrose Padron Peppers,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_713038_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_713038_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_713038_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_713038_BP_9.jpg,4.5391,115,130g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
zjmjfqlchaa5gaqpvuuiaq,WaitroseType,Waitrose Paglia e Fieno Nests,Waitrose Paglia e Fieno Nests,Waitrose Paglia e Fieno Nests,Waitrose Ltd,1.9,GBP,1,C62,£1.90,£3.80/kg,842556-728064-728065,Waitrose Paglia e Fieno Nests,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_842556_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_842556_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_842556_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_842556_BP_9.jpg,4.35,20,500g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
83g9ycsw88v07zeiu8fj7e,WaitroseType,Waitrose Pains au Chocolat,Waitrose Pains au Chocolat,Waitrose Pains au Chocolat,Waitrose Ltd,2.6,GBP,1,C62,£2.45,61.3p each,021387-10449-10450,Waitrose Pains au Chocolat,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_021387_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_021387_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_021387_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_021387_BP_9.jpg,4.4261,176,4s,,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,
n9jcngcq83jiu7m3ewcwn,WaitroseType,Waitrose Pale Cream Sherry,Waitrose Pale Cream Sherry,Waitrose Pale Cream Sherry,Waitrose Ltd,9.99,GBP,1,C62,£9.99,£9.99/75cl,687198-136441-136442,Waitrose Pale Cream Sherry,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_687198_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_687198_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_687198_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_687198_BP_9.jpg,4.5493,71,75cl,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
pmit5szc8pltqonokldl,WaitroseType,Waitrose Pancake Mix,Waitrose Pancake Mix,Waitrose Pancake Mix,Waitrose Ltd,2.4,GBP,1,C62,£2.40,£8/kg,627218-757709-757710,Waitrose Pancake Mix,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_627218_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_627218_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_627218_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_627218_BP_9.jpg,4,5,300g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
6rqut8rc25twryz09755v,WaitroseType,Waitrose Parma Ham 6 slices,Waitrose Parma Ham 6 slices,Waitrose Parma Ham 6 slices,Waitrose Ltd,3.9,GBP,1,C62,£3.90,£5.42/100g,525474-156519-156520,Waitrose Parma Ham 6 slices,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_525474_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_525474_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_525474_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_525474_BP_9.jpg,4.7429,70,72g,,,unknown,unknown,unknown,,,,,,,,,,,,,,,,,,,,,,
m79f11rdf669hsbza9cs,WaitroseType,Waitrose Parmentier Potatoes,Waitrose Parmentier Potatoes,Waitrose Parmentier Potatoes,Waitrose Ltd,2.25,GBP,1,C62,£2.25,£5.63/kg,571816-756370-756371,Waitrose Parmentier Potatoes,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_571816_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_571816_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_571816_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_571816_BP_9.jpg,4.1714,35,400g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
ox6ila5ni7bqn1yqj5n5gr,WaitroseType,Waitrose Parmesan & Garlic Rustic Wheel,Waitrose Parmesan & Garlic Rustic Wheel,Waitrose Parmesan & Garlic Rustic Wheel,Waitrose Ltd,3,GBP,1,C62,£3.00,£1.02/100g,571975-81031-81032,Waitrose Parmesan & Garlic Rustic Wheel,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_571975_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_571975_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_571975_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_571975_BP_9.jpg,4.6377,69,295g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
sy6i2ftgonadvvwtyay5vf,WaitroseType,Waitrose Parmigiano Reggiano DOP Strength 6,Waitrose Parmigiano Reggiano DOP Strength 6,Waitrose Parmigiano Reggiano DOP Strength 6,Waitrose Ltd,5.3,GBP,1,C62,£5.30,£21.20/kg,898043-688838-688839,Waitrose Parmigiano Reggiano DOP Strength 6,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_898043_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_898043_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_898043_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_898043_BP_9.jpg,4.5595,84,250g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
91zwvhso0i9rr2mi13hxyp,WaitroseType,Waitrose Parsley Sauce,Waitrose Parsley Sauce,Waitrose Parsley Sauce,Waitrose Ltd,2.5,GBP,1,C62,£2.50,£1.57/100g,864190-770228-770229,Waitrose Parsley Sauce,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_864190_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_864190_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_864190_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_864190_BP_9.jpg,4.0556,18,160g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
ik9ur2hacarc2gx8u8sltg,WaitroseType,Waitrose Passata With Chopped Basil,Waitrose Passata With Chopped Basil,Waitrose Passata With Chopped Basil,Waitrose Ltd,1.35,GBP,1,C62,£1.35,19.9p/100g,067356-34169-34170,Waitrose Passata With Chopped Basil,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_067356_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_067356_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_067356_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_067356_BP_9.jpg,4.0667,15,680g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
bvdracz81dmlcx6yhet2x9,WaitroseType,Waitrose Passata with Onion & Garlic,Waitrose Passata with Onion & Garlic,Waitrose Passata with Onion & Garlic,Waitrose Ltd,1.35,GBP,1,C62,£1.35,19.9p/100g,071050-36008-36009,Waitrose Passata with Onion & Garlic,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_071050_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_071050_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_071050_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_071050_BP_9.jpg,4.45,20,680g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
vd7228iscv27u2x7z0lpa,WaitroseType,Waitrose Passion Fruit,Waitrose Passion Fruit,Waitrose Passion Fruit,Waitrose Ltd,1.5,GBP,1,C62,£1.50,50p each,487443-507834-507835,Waitrose Passion Fruit,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_487443_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_487443_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_487443_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_487443_BP_9.jpg,4.1724,29,3s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
