id,productType,name,name.en,name.en-GB,brand,price_amount,currency_code,quantity_amount,quantity_uom,display_price,display_price_qualifier,product_id,product_name,product_image_url_xl,product_image_url_l,product_image_url_m,product_image_url_s,reviews_average_rating,reviews_review_count,size,typical_weight__amount,typical_weight__uom,typical_weight,servings,metaData,lifestyle_goals_vegan,lifestyle_goals_vegetarian,allergy_goals_nuts,uom,allergens,lifestyle,preferences,image-1000,image-200,Image-400,Image-512,skuid,Raw_Materials_Sourcing_Rating,Energy_Efficiency_Rating,Packaging_Rating,Transport_Rating,Social_Impact_Rating,Overall_Rating,image-400,image-512,availabiltyMode,personalize
u9oyk2f8buprlkfl2t8jdk,WaitroseType,Emma Bridgewater navy stars gift wrap,Emma Bridgewater navy stars gift wrap,Emma Bridgewater navy stars gift wrap,Emma Bridgewater,4.5,GBP,1,C62,£4.50,null,659899-93732-93733,Emma Bridgewater navy stars gift wrap,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_659899_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_659899_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_659899_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_659899_BP_9.jpg,0,0,each,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
xxyrkms6fp86s73fl5xqjh,WaitroseType,Emma Brigewater Blue Star Bottle Bag,Emma Brigewater Blue Star Bottle Bag,Emma Brigewater Blue Star Bottle Bag,unknown,4.5,GBP,1,C62,£4.50,null,757672-683774-683775,Emma Brigewater Blue Star Bottle Bag,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_757672_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_757672_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_757672_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_757672_BP_9.jpg,0,0,unknown,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
n5prp6j3lxk0uy5g2tg5bw,WaitroseType,Emmi Caffè Latte Cappuccino Mr Big,Emmi Caffè Latte Cappuccino Mr Big,Emmi Caffè Latte Cappuccino Mr Big,Emmi,2.8,GBP,1,C62,£2.80,75.7p/100ml,630490-497910-497911,Emmi Caffè Latte Cappuccino Mr Big,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_630490_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_630490_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_630490_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_630490_BP_9.jpg,4.6538,26,370ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
jcwohokwqndfg5vlmwx7ss,WaitroseType,Emmi Caffè Latte Caramel Mr Big,Emmi Caffè Latte Caramel Mr Big,Emmi Caffè Latte Caramel Mr Big,Emmi,2.8,GBP,1,C62,£2.80,75.7p/100ml,562424-805122-805123,Emmi Caffè Latte Caramel Mr Big,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_562424_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_562424_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_562424_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_562424_BP_9.jpg,4.8889,27,370ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
s4s6wdoen59vydlefir448,WaitroseType,Emmi Caffè Latte Skinny,Emmi Caffè Latte Skinny,Emmi Caffè Latte Skinny,Emmi,1.95,GBP,1,C62,£1.95,84.8p/100ml,024614-11916-11917,Emmi Caffè Latte Skinny,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_024614_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_024614_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_024614_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_024614_BP_9.jpg,4.9091,44,230ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
phd5vpg3w80dxi4kidzd1,WaitroseType,Emmi Fondü Cheese Original,Emmi Fondü Cheese Original,Emmi Fondü Cheese Original,Emmi,4.25,GBP,1,C62,£4.25,£10.63/kg,775149-110247-110248,Emmi Fondü Cheese Original,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_775149_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_775149_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_775149_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_775149_BP_9.jpg,4.4,40,400g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
wz2xbae17zqwftxud6qgi,WaitroseType,Emmi Raclette Pure Classic Slices,Emmi Raclette Pure Classic Slices,Emmi Raclette Pure Classic Slices,Emmi,4.25,GBP,1,C62,£4.25,£21.25/kg,367092-51622-51623,Emmi Raclette Pure Classic Slices,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_367092_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_367092_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_367092_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_367092_BP_9.jpg,4.1404,57,200g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
1bbtnxpbg2ww2y2niq02n9,WaitroseType,Emmi Skinny Caffè Latte Mr Big,Emmi Skinny Caffè Latte Mr Big,Emmi Skinny Caffè Latte Mr Big,Emmi,2.8,GBP,1,C62,£2.80,75.7p/100ml,417755-601628-601629,Emmi Skinny Caffè Latte Mr Big,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_417755_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_417755_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_417755_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_417755_BP_9.jpg,4.8462,26,370ml,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
dhlxdg1kv0voly4hr57ga,WaitroseType,Empress Premium Lager,Empress Premium Lager,Empress Premium Lager,Empress,2.3,GBP,1,C62,£2.30,69.7p/100ml,437723-791021-791022,Empress Premium Lager,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_437723_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_437723_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_437723_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_437723_BP_9.jpg,5,3,330ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
pzh0u7uar4cle5evn5rf9i,WaitroseType,Encona Hot Pepper Sauce,Encona Hot Pepper Sauce,Encona Hot Pepper Sauce,Encona,1.65,GBP,1,C62,£1.65,£1.17/100ml,478824-506160-506161,Encona Hot Pepper Sauce,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_478824_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_478824_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_478824_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_478824_BP_9.jpg,4.1667,6,142ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
3dz5f1qokwr4ht343nugt9,WaitroseType,Encona Thai Sweet Chilli Sauce,Encona Thai Sweet Chilli Sauce,Encona Thai Sweet Chilli Sauce,Encona,1.65,GBP,1,C62,£1.65,£1.17/100ml,480765-506162-506163,Encona Thai Sweet Chilli Sauce,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_480765_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_480765_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_480765_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_480765_BP_9.jpg,4.6667,3,142ml,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
sgwxt6uvx28524e4p3oi4,WaitroseType,Encore Cat Chicken Selection Pouches,Encore Cat Chicken Selection Pouches,Encore Cat Chicken Selection Pouches,Encore,4.6,GBP,1,C62,£4.60,£18.40/kg,751814-750723-750723,Encore Cat Chicken Selection Pouches,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_751814_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_751814_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_751814_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_751814_BP_9.jpg,5,2,5x50g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
qh0do2b4j2bujhiyfj13sp,WaitroseType,Encore Cat Fish Selection Pouches,Encore Cat Fish Selection Pouches,Encore Cat Fish Selection Pouches,Encore,4.6,GBP,1,C62,£4.60,£18.40/kg,875610-751841-751841,Encore Cat Fish Selection Pouches,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_875610_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_875610_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_875610_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_875610_BP_9.jpg,5,1,5x50g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
jd6lj3znl19lzc69cfvjh,WaitroseType,Encore Chicken & Brown Rice,Encore Chicken & Brown Rice,Encore Chicken & Brown Rice,Encore,1.15,GBP,1,C62,£1.15,£16.43/kg,522695-118900-118901,Encore Chicken & Brown Rice,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_522695_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_522695_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_522695_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_522695_BP_9.jpg,4.8,5,70g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
lnvs0s47p4l862rdgak3b,WaitroseType,Encore Chicken Selection,Encore Chicken Selection,Encore Chicken Selection,Encore,8.1,GBP,1,C62,£6.48,£11.58/kg,420943-118805-118805,Encore Chicken Selection,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_420943_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_420943_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_420943_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_420943_BP_9.jpg,4.1667,6,8x70g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
wmglgzlfqkrq70w416caf,WaitroseType,Encore Fish Selection,Encore Fish Selection,Encore Fish Selection,Encore,8.1,GBP,1,C62,£6.48,£11.58/kg,511176-118887-118887,Encore Fish Selection,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_511176_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_511176_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_511176_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_511176_BP_9.jpg,4.1429,7,8x70g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
umz9lb9si9rrd6i47k5aij,WaitroseType,Encore Fish Selection in Gravy,Encore Fish Selection in Gravy,Encore Fish Selection in Gravy,Encore,4.4,GBP,1,C62,£4.40,£15.72/kg,727556-750568-750568,Encore Fish Selection in Gravy,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_727556_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_727556_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_727556_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_727556_BP_9.jpg,4,1,4x70g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
8ok0hk1ktz97vpdnrl406,WaitroseType,Encore in Jelly Chicken Selection,Encore in Jelly Chicken Selection,Encore in Jelly Chicken Selection,unknown,4.6,GBP,1,C62,£4.60,£18.40/kg,478473-586454-586454,Encore in Jelly Chicken Selection,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_478473_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_478473_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_478473_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_478473_BP_9.jpg,3.6667,3,5x50g,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
gr2fnb6cyeplso7kjrdlk,WaitroseType,Encore in Jelly Fish Selection,Encore in Jelly Fish Selection,Encore in Jelly Fish Selection,Encore,4.6,GBP,1,C62,£4.60,£18.40/kg,507529-586496-586496,Encore in Jelly Fish Selection,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_507529_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_507529_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_507529_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_507529_BP_9.jpg,3.1667,6,5x50g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
w9w0h8illbg7w0cs88xcp,WaitroseType,Encore Treat Whole Tuna Loin,Encore Treat Whole Tuna Loin,Encore Treat Whole Tuna Loin,Encore,1.8,GBP,1,C62,£1.80,£60/kg,863261-751701-751702,Encore Treat Whole Tuna Loin,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_863261_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_863261_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_863261_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_863261_BP_9.jpg,5,2,30g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
h5ie44m7qb8erniys84du5,WaitroseType,Encore Tuna Fillet with Prawn,Encore Tuna Fillet with Prawn,Encore Tuna Fillet with Prawn,Encore,1.15,GBP,1,C62,£1.15,£16.43/kg,835994-691259-691260,Encore Tuna Fillet with Prawn,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_835994_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_835994_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_835994_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_835994_BP_9.jpg,5,4,70g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
d8q69b6ub4g5xe3evyatul,WaitroseType,Encore Tuna with Whitebait,Encore Tuna with Whitebait,Encore Tuna with Whitebait,Encore,1.15,GBP,1,C62,£1.15,£16.43/kg,433905-416464-416465,Encore Tuna with Whitebait,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_433905_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_433905_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_433905_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_433905_BP_9.jpg,4.4286,7,70g,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
efdqfx9mswjmetmo2er,WaitroseType,Energizer Accu Recharge Maxi AA,Energizer Accu Recharge Maxi AA,Energizer Accu Recharge Maxi AA,Energizer®,20.5,GBP,1,C62,£20.50,£5.13 each,818748-731374-731375,Energizer Accu Recharge Maxi AA,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_818748_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_818748_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_818748_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_818748_BP_9.jpg,0,0,4s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
vr451o2pejhbizm4r83lt,WaitroseType,Energizer Alkaline A23,Energizer Alkaline A23,Energizer Alkaline A23,Energizer®,5.25,GBP,1,C62,£5.25,£2.63 each,444148-731244-731245,Energizer Alkaline A23,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_444148_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_444148_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_444148_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_444148_BP_9.jpg,0,0,2s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
y68z0rz5thcsrx6xrwscph,WaitroseType,Energizer Alkaline LR44/A76 1.5v 4 Pack,Energizer Alkaline LR44/A76 1.5v 4 Pack,Energizer Alkaline LR44/A76 1.5v 4 Pack,Energizer,8,GBP,1,C62,£8.00,null,557686-731290-731291,Energizer Alkaline LR44/A76 1.5v 4 Pack,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_557686_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_557686_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_557686_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_557686_BP_9.jpg,0,0,each,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
2wdgassfnpogexywkx8r7i,WaitroseType,Energizer CR2016 Lithium 3v,Energizer CR2016 Lithium 3v,Energizer CR2016 Lithium 3v,Energizer,8,GBP,1,C62,£8.00,£2 each,899866-731424-731425,Energizer CR2016 Lithium 3v,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_899866_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_899866_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_899866_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_899866_BP_9.jpg,0,0,4s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
80qg71ofv4az3iows8m0q,WaitroseType,Energizer CR2025 Lithium 3v,Energizer CR2025 Lithium 3v,Energizer CR2025 Lithium 3v,Energizer,8,GBP,1,C62,£8.00,£2 each,892852-731420-731421,Energizer CR2025 Lithium 3v,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_892852_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_892852_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_892852_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_892852_BP_9.jpg,0,0,4s,,,,,unknown,,,,,,,,,,,,,,,,,,,,,,
xyz8ghu5c1zz5ro4dqv6,WaitroseType,Energizer CR2032 Lithium 3v,Energizer CR2032 Lithium 3v,Energizer CR2032 Lithium 3v,Energizer,11,GBP,1,C62,£11.00,£1.84 each,435260-731240-731241,Energizer CR2032 Lithium 3v,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_435260_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_435260_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_435260_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_435260_BP_9.jpg,0,0,6s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
t872sx08tffas2578xp3nr,WaitroseType,Energizer EZ Turn Hearing Aid 312 Zinc,Energizer EZ Turn Hearing Aid 312 Zinc,Energizer EZ Turn Hearing Aid 312 Zinc,Energizer,7,GBP,1,C62,£7.00,87.5p each,872881-731408-731409,Energizer EZ Turn Hearing Aid 312 Zinc,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_872881_BP_4.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/11/LN_872881_BP_11.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/3/LN_872881_BP_3.jpg,https://ecom-su-static-prod.wtrecom.com/images/products/9/LN_872881_BP_9.jpg,0,0,8s,,,unknown,,,,,,,,,,,,,,,,,,,,,,,,
